,time_period,rainfall,mean_temperature,location,disease_cases
3272,2009-09,101.43,27.0,Piaui,182.0
3273,2009-10,162.209,27.02,Piaui,191.0
3274,2009-11,159.237,27.2,Piaui,491.0
3275,2009-12,297.726,25.86,Piaui,648.0
3276,2010-01,284.254,25.97,Piaui,842.0
3277,2010-02,242.85,26.43,Piaui,955.0
3278,2010-03,282.373,26.51,Piaui,1020.0
3279,2010-04,321.68,25.89,Piaui,1024.0
3280,2010-05,239.456,25.61,Piaui,1068.0
3281,2010-06,169.125,25.34,Piaui,940.0
3282,2010-07,111.253,25.35,Piaui,825.0
3283,2010-08,76.982,26.79,Piaui,565.0
3284,2010-09,113.377,27.04,Piaui,426.0
3285,2010-10,173.557,26.85,Piaui,214.0
3286,2010-11,232.194,25.93,Piaui,257.0
3287,2010-12,241.745,25.69,Piaui,416.0
3288,2011-01,308.002,25.14,Piaui,825.0
3289,2011-02,296.953,25.02,Piaui,1053.0
3290,2011-03,327.112,25.14,Piaui,1605.0
3291,2011-04,340.393,24.85,Piaui,1950.0
3292,2011-05,275.265,25.03,Piaui,1824.0
3293,2011-06,153.157,25.42,Piaui,1218.0
3294,2011-07,101.393,25.54,Piaui,644.0
3295,2011-08,79.75,26.68,Piaui,411.0
3296,2011-09,164.002,26.41,Piaui,176.0
3297,2011-10,201.781,26.12,Piaui,8.0
3298,2011-11,238.144,25.82,Piaui,6.0
3299,2011-12,289.282,25.53,Piaui,80.0
3300,2012-01,349.119,24.9,Piaui,813.0
3301,2012-02,321.391,24.7,Piaui,1396.0
3302,2012-03,363.491,24.81,Piaui,2280.0
3303,2012-04,301.982,25.19,Piaui,3358.0
3304,2012-05,238.027,24.99,Piaui,3754.0
3305,2012-06,159.312,24.81,Piaui,1452.0
3306,2012-07,119.908,24.99,Piaui,753.0
3307,2012-08,77.562,26.49,Piaui,418.0
3308,2012-09,133.028,26.8,Piaui,168.0
3309,2012-10,176.118,26.42,Piaui,120.0
3310,2012-11,195.327,26.54,Piaui,128.0
3311,2012-12,280.668,25.61,Piaui,163.0
3312,2013-01,276.885,25.69,Piaui,260.0
3313,2013-02,358.852,25.11,Piaui,490.0
3314,2013-03,353.005,25.6,Piaui,846.0
3315,2013-04,295.916,25.52,Piaui,998.0
3316,2013-05,268.221,25.17,Piaui,808.0
3317,2013-06,168.406,25.08,Piaui,726.0
3318,2013-07,147.981,24.52,Piaui,571.0
3319,2013-08,126.5,25.33,Piaui,241.0
3320,2013-09,141.96,25.91,Piaui,196.0
3321,2013-10,177.433,26.23,Piaui,116.0
3322,2013-11,283.353,25.35,Piaui,83.0
3323,2013-12,261.079,25.74,Piaui,117.0
3324,2014-01,275.937,25.37,Piaui,292.0
3325,2014-02,313.005,25.11,Piaui,365.0
3366,2001-01,36.491,24.53,Rondonia,171.0
3367,2001-02,46.187,25.75,Rondonia,171.0
3368,2001-03,95.967,24.77,Rondonia,172.0
3369,2001-04,33.518,24.68,Rondonia,79.0
3370,2001-05,26.973,24.81,Rondonia,107.0
3371,2001-06,26.03,22.59,Rondonia,50.0
3372,2001-07,23.044,22.29,Rondonia,26.0
3373,2001-08,25.943,21.81,Rondonia,19.0
3374,2001-09,23.978,24.02,Rondonia,11.0
3375,2001-10,67.152,24.77,Rondonia,32.0
3376,2001-11,58.978,25.77,Rondonia,98.0
3377,2001-12,103.876,25.23,Rondonia,82.0
3378,2002-01,219.803,23.66,Rondonia,203.0
3379,2002-02,101.908,24.45,Rondonia,247.0
3380,2002-03,42.842,25.24,Rondonia,203.0
3381,2002-04,36.93,24.78,Rondonia,71.0
3382,2002-05,32.355,23.9,Rondonia,61.0
3383,2002-06,23.728,22.57,Rondonia,23.0
3384,2002-07,20.789,22.69,Rondonia,23.0
3385,2002-08,20.277,22.71,Rondonia,9.0
3386,2002-09,33.627,24.45,Rondonia,28.0
3387,2002-10,12.517,25.76,Rondonia,60.0
3388,2002-11,58.932,25.72,Rondonia,278.0
3389,2002-12,153.762,25.85,Rondonia,215.0
3390,2003-01,106.687,25.67,Rondonia,702.0
3391,2003-02,36.927,25.56,Rondonia,609.0
3392,2003-03,93.361,25.57,Rondonia,462.0
3393,2003-04,41.13,25.32,Rondonia,223.0
3394,2003-05,43.173,24.11,Rondonia,138.0
3395,2003-06,16.742,22.68,Rondonia,120.0
3396,2003-07,22.2,21.66,Rondonia,91.0
3397,2003-08,22.517,23.03,Rondonia,48.0
3398,2003-09,17.098,24.33,Rondonia,38.0
3399,2003-10,20.396,25.47,Rondonia,66.0
3400,2003-11,81.166,25.24,Rondonia,220.0
3401,2003-12,50.86,26.62,Rondonia,255.0
3402,2004-01,296.231,24.34,Rondonia,365.0
3403,2004-02,129.324,24.04,Rondonia,294.0
3404,2004-03,149.53,24.05,Rondonia,236.0
3405,2004-04,39.305,24.4,Rondonia,97.0
3406,2004-05,28.856,23.75,Rondonia,56.0
3407,2004-06,24.139,22.25,Rondonia,41.0
3408,2004-07,20.502,21.51,Rondonia,29.0
3409,2004-08,11.62,22.51,Rondonia,32.0
3410,2004-09,9.623,23.77,Rondonia,35.0
3411,2004-10,30.553,25.61,Rondonia,92.0
3412,2004-11,104.962,25.6,Rondonia,677.0
3413,2004-12,59.553,25.61,Rondonia,1140.0
3414,2005-01,153.585,25.36,Rondonia,1830.0
3415,2005-02,164.326,24.71,Rondonia,1236.0
3416,2005-03,120.627,24.82,Rondonia,955.0
3417,2005-04,47.76,24.4,Rondonia,318.0
3418,2005-05,56.346,23.17,Rondonia,111.0
3419,2005-06,29.834,22.45,Rondonia,66.0
3420,2005-07,23.017,21.48,Rondonia,50.0
3421,2005-08,21.769,22.36,Rondonia,42.0
3422,2005-09,21.331,24.45,Rondonia,21.0
3423,2005-10,17.382,26.04,Rondonia,48.0
3424,2005-11,125.279,25.24,Rondonia,191.0
3425,2005-12,111.816,24.39,Rondonia,620.0
3426,2006-01,20.604,25.75,Rondonia,1689.0
3427,2006-02,79.162,26.07,Rondonia,1278.0
3428,2006-03,198.22,24.61,Rondonia,375.0
3429,2006-04,127.515,23.58,Rondonia,116.0
3430,2006-05,30.016,22.79,Rondonia,59.0
3431,2006-06,34.238,21.38,Rondonia,31.0
3432,2006-07,16.483,21.27,Rondonia,16.0
3433,2006-08,17.152,22.58,Rondonia,14.0
3434,2006-09,23.779,23.99,Rondonia,13.0
3435,2006-10,110.493,24.7,Rondonia,48.0
3436,2006-11,120.064,24.24,Rondonia,79.0
3437,2006-12,79.502,25.44,Rondonia,197.0
3438,2007-01,48.207,26.44,Rondonia,241.0
3439,2007-02,232.614,24.12,Rondonia,274.0
3440,2007-03,34.625,24.41,Rondonia,216.0
3441,2007-04,48.671,24.64,Rondonia,147.0
3442,2007-05,24.656,23.59,Rondonia,110.0
3443,2007-06,19.496,22.16,Rondonia,72.0
3444,2007-07,17.059,22.14,Rondonia,65.0
3445,2007-08,19.39,21.75,Rondonia,56.0
3446,2007-09,19.407,23.24,Rondonia,94.0
3447,2007-10,17.006,25.43,Rondonia,195.0
3448,2007-11,95.274,26.18,Rondonia,444.0
3449,2007-12,103.318,24.74,Rondonia,896.0
3450,2008-01,69.307,25.33,Rondonia,1299.0
3451,2008-02,128.502,25.15,Rondonia,973.0
3452,2008-03,138.262,24.29,Rondonia,1180.0
3453,2008-04,76.882,24.25,Rondonia,930.0
3454,2008-05,19.117,23.52,Rondonia,216.0
3455,2008-06,24.606,22.06,Rondonia,54.0
3456,2008-07,16.189,21.13,Rondonia,19.0
3457,2008-08,13.818,22.59,Rondonia,16.0
3458,2008-09,18.642,24.59,Rondonia,17.0
3459,2008-10,12.958,25.96,Rondonia,32.0
3460,2008-11,104.736,26.01,Rondonia,116.0
3461,2008-12,135.279,24.51,Rondonia,399.0
3462,2009-01,108.069,25.14,Rondonia,700.0
3463,2009-02,71.863,25.11,Rondonia,900.0
3464,2009-03,83.18,25.88,Rondonia,1495.0
3465,2009-04,152.136,24.03,Rondonia,836.0
3466,2009-05,86.689,22.59,Rondonia,539.0
3467,2009-06,33.735,22.39,Rondonia,295.0
3468,2009-07,20.832,22.41,Rondonia,253.0
3469,2009-08,21.311,22.97,Rondonia,265.0
3470,2009-09,12.754,25.33,Rondonia,253.0
3471,2009-10,158.85,25.1,Rondonia,990.0
3472,2009-11,21.911,25.57,Rondonia,3809.0
3473,2009-12,88.91,25.68,Rondonia,5041.0
3474,2010-01,68.578,25.38,Rondonia,9156.0
3475,2010-02,52.939,26.49,Rondonia,4781.0
3476,2010-03,162.44,25.39,Rondonia,1581.0
3477,2010-04,101.385,24.29,Rondonia,795.0
3478,2010-05,23.267,24.68,Rondonia,326.0
3479,2010-06,20.83,22.65,Rondonia,162.0
3480,2010-07,36.163,21.96,Rondonia,77.0
3481,2010-08,14.592,21.8,Rondonia,77.0
3482,2010-09,17.078,23.59,Rondonia,68.0
3483,2010-10,79.581,26.07,Rondonia,152.0
3484,2010-11,77.05,25.48,Rondonia,586.0
3485,2010-12,150.964,24.78,Rondonia,1457.0
3486,2011-01,86.422,24.62,Rondonia,549.0
3487,2011-02,79.318,25.24,Rondonia,462.0
3488,2011-03,146.453,24.74,Rondonia,495.0
3489,2011-04,50.357,24.5,Rondonia,339.0
3490,2011-05,29.942,23.13,Rondonia,137.0
3491,2011-06,14.505,22.66,Rondonia,35.0
3492,2011-07,16.606,21.86,Rondonia,24.0
3493,2011-08,11.611,23.07,Rondonia,56.0
3494,2011-09,9.931,23.28,Rondonia,69.0
3495,2011-10,88.322,24.5,Rondonia,64.0
3496,2011-11,105.852,23.59,Rondonia,20.0
3497,2011-12,91.796,24.99,Rondonia,72.0
3498,2012-01,67.287,25.04,Rondonia,254.0
3499,2012-02,49.681,24.94,Rondonia,276.0
3500,2012-03,32.098,26.06,Rondonia,351.0
3501,2012-04,8.95,26.11,Rondonia,274.0
3502,2012-05,33.539,24.03,Rondonia,263.0
3503,2012-06,17.446,23.44,Rondonia,276.0
3504,2012-07,11.724,22.2,Rondonia,170.0
3505,2012-08,24.39,21.87,Rondonia,122.0
3506,2012-09,10.593,24.44,Rondonia,72.0
3507,2012-10,15.501,25.41,Rondonia,148.0
3508,2012-11,164.853,24.74,Rondonia,253.0
3509,2012-12,25.464,26.09,Rondonia,346.0
3510,2013-01,132.218,25.47,Rondonia,1553.0
3511,2013-02,17.038,26.23,Rondonia,1894.0
3512,2013-03,57.308,26.68,Rondonia,1398.0
3513,2013-04,76.82,24.86,Rondonia,663.0
3514,2013-05,21.353,24.42,Rondonia,355.0
3515,2013-06,28.183,23.57,Rondonia,140.0
3516,2013-07,25.859,22.71,Rondonia,95.0
3517,2013-08,23.202,22.78,Rondonia,73.0
3518,2013-09,17.702,24.4,Rondonia,52.0
3519,2013-10,40.499,25.04,Rondonia,70.0
3520,2013-11,91.407,25.12,Rondonia,209.0
3521,2013-12,242.284,24.37,Rondonia,273.0
3522,2014-01,27.941,25.0,Rondonia,198.0
3523,2014-02,58.675,24.94,Rondonia,193.0
3564,2001-01,57.013,26.85,Roraima,106.0
3565,2001-02,92.82,26.26,Roraima,106.0
3566,2001-03,187.453,25.36,Roraima,137.0
3567,2001-04,191.332,24.84,Roraima,88.0
3568,2001-05,24.919,26.26,Roraima,129.0
3569,2001-06,48.125,25.46,Roraima,120.0
3570,2001-07,12.263,26.23,Roraima,160.0
3571,2001-08,1.46,26.55,Roraima,270.0
3572,2001-09,4.222,27.54,Roraima,399.0
3573,2001-10,15.618,27.8,Roraima,661.0
3574,2001-11,8.773,28.14,Roraima,467.0
3575,2001-12,33.347,28.35,Roraima,445.0
3576,2002-01,216.304,25.07,Roraima,342.0
3577,2002-02,73.532,25.95,Roraima,224.0
3578,2002-03,199.799,25.27,Roraima,96.0
3579,2002-04,166.073,25.05,Roraima,83.0
3580,2002-05,85.285,25.44,Roraima,68.0
3581,2002-06,39.883,25.27,Roraima,51.0
3582,2002-07,17.349,26.19,Roraima,62.0
3583,2002-08,2.404,26.79,Roraima,41.0
3584,2002-09,2.607,27.29,Roraima,39.0
3585,2002-10,3.513,28.11,Roraima,107.0
3586,2002-11,6.862,28.16,Roraima,85.0
3587,2002-12,30.997,28.1,Roraima,80.0
3588,2003-01,117.913,26.92,Roraima,129.0
3589,2003-02,176.196,25.42,Roraima,111.0
3590,2003-03,226.737,25.0,Roraima,40.0
3591,2003-04,139.556,25.28,Roraima,16.0
3592,2003-05,59.195,25.7,Roraima,55.0
3593,2003-06,40.175,25.6,Roraima,126.0
3594,2003-07,4.475,26.36,Roraima,749.0
3595,2003-08,3.172,27.13,Roraima,1596.0
3596,2003-09,1.688,27.88,Roraima,1347.0
3597,2003-10,2.43,28.4,Roraima,520.0
3598,2003-11,12.282,28.45,Roraima,213.0
3599,2003-12,33.503,27.9,Roraima,116.0
3600,2004-01,434.238,25.9,Roraima,63.0
3601,2004-02,232.555,24.81,Roraima,44.0
3602,2004-03,133.935,25.29,Roraima,35.0
3603,2004-04,79.876,26.0,Roraima,15.0
3604,2004-05,51.538,25.73,Roraima,26.0
3605,2004-06,49.186,24.86,Roraima,15.0
3606,2004-07,25.748,25.13,Roraima,24.0
3607,2004-08,6.463,26.58,Roraima,42.0
3608,2004-09,1.387,27.61,Roraima,70.0
3609,2004-10,2.546,28.0,Roraima,67.0
3610,2004-11,5.95,28.13,Roraima,95.0
3611,2004-12,17.429,28.12,Roraima,85.0
3612,2005-01,61.055,27.51,Roraima,90.0
3613,2005-02,71.212,27.35,Roraima,147.0
3614,2005-03,170.096,26.76,Roraima,211.0
3615,2005-04,64.462,26.53,Roraima,196.0
3616,2005-05,78.218,25.86,Roraima,328.0
3617,2005-06,41.232,25.79,Roraima,830.0
3618,2005-07,8.688,26.11,Roraima,364.0
3619,2005-08,2.082,26.85,Roraima,103.0
3620,2005-09,0.55,27.58,Roraima,26.0
3621,2005-10,0.859,28.29,Roraima,19.0
3622,2005-11,3.858,28.62,Roraima,44.0
3623,2005-12,28.661,28.09,Roraima,23.0
3624,2006-01,23.166,28.44,Roraima,27.0
3625,2006-02,118.671,26.5,Roraima,8.0
3626,2006-03,193.215,25.3,Roraima,3.0
3627,2006-04,219.026,24.83,Roraima,15.0
3628,2006-05,94.711,25.03,Roraima,77.0
3629,2006-06,36.031,25.2,Roraima,86.0
3630,2006-07,13.648,25.75,Roraima,118.0
3631,2006-08,3.774,26.64,Roraima,132.0
3632,2006-09,2.942,27.5,Roraima,107.0
3633,2006-10,5.192,28.12,Roraima,125.0
3634,2006-11,6.422,28.05,Roraima,141.0
3635,2006-12,32.594,27.97,Roraima,134.0
3636,2007-01,21.441,28.13,Roraima,144.0
3637,2007-02,232.662,25.47,Roraima,52.0
3638,2007-03,110.806,25.5,Roraima,37.0
3639,2007-04,175.505,25.74,Roraima,58.0
3640,2007-05,44.274,25.67,Roraima,73.0
3641,2007-06,27.239,25.58,Roraima,71.0
3642,2007-07,4.775,26.42,Roraima,143.0
3643,2007-08,1.755,26.4,Roraima,82.0
3644,2007-09,0.86,27.29,Roraima,71.0
3645,2007-10,1.226,28.06,Roraima,57.0
3646,2007-11,5.231,28.27,Roraima,80.0
3647,2007-12,25.45,27.82,Roraima,78.0
3648,2008-01,119.581,26.33,Roraima,97.0
3649,2008-02,81.014,26.25,Roraima,168.0
3650,2008-03,343.771,24.49,Roraima,284.0
3651,2008-04,220.612,24.51,Roraima,496.0
3652,2008-05,109.984,24.66,Roraima,591.0
3653,2008-06,30.634,24.79,Roraima,416.0
3654,2008-07,16.233,25.18,Roraima,448.0
3655,2008-08,9.133,26.21,Roraima,492.0
3656,2008-09,2.015,27.61,Roraima,390.0
3657,2008-10,2.002,28.26,Roraima,248.0
3658,2008-11,3.736,28.23,Roraima,282.0
3659,2008-12,13.516,28.15,Roraima,292.0
3660,2009-01,109.332,26.81,Roraima,640.0
3661,2009-02,161.328,25.24,Roraima,676.0
3662,2009-03,224.695,24.85,Roraima,541.0
3663,2009-04,390.14,24.42,Roraima,244.0
3664,2009-05,280.98,24.2,Roraima,162.0
3665,2009-06,62.31,24.45,Roraima,92.0
3666,2009-07,25.119,24.95,Roraima,148.0
3667,2009-08,28.316,25.74,Roraima,157.0
3668,2009-09,2.756,26.91,Roraima,123.0
3669,2009-10,4.797,27.28,Roraima,75.0
3670,2009-11,5.845,27.73,Roraima,85.0
3671,2009-12,27.423,27.66,Roraima,123.0
3672,2010-01,97.259,26.5,Roraima,139.0
3673,2010-02,50.181,27.71,Roraima,409.0
3674,2010-03,76.215,27.81,Roraima,625.0
3675,2010-04,147.025,26.36,Roraima,905.0
3676,2010-05,40.011,27.39,Roraima,1266.0
3677,2010-06,41.464,26.13,Roraima,1880.0
3678,2010-07,8.639,26.62,Roraima,870.0
3679,2010-08,0.872,26.73,Roraima,666.0
3680,2010-09,0.561,27.54,Roraima,314.0
3681,2010-10,62.826,27.64,Roraima,102.0
3682,2010-11,5.086,28.0,Roraima,85.0
3683,2010-12,85.481,26.42,Roraima,127.0
3684,2011-01,251.513,25.21,Roraima,157.0
3685,2011-02,195.157,24.94,Roraima,130.0
3686,2011-03,156.796,24.84,Roraima,186.0
3687,2011-04,213.006,24.79,Roraima,127.0
3688,2011-05,149.433,24.77,Roraima,105.0
3689,2011-06,32.846,25.14,Roraima,133.0
3690,2011-07,35.853,24.8,Roraima,147.0
3691,2011-08,17.163,25.95,Roraima,122.0
3692,2011-09,0.587,26.95,Roraima,69.0
3693,2011-10,59.067,26.91,Roraima,76.0
3694,2011-11,13.696,27.25,Roraima,51.0
3695,2011-12,10.251,27.53,Roraima,26.0
3696,2012-01,64.201,26.88,Roraima,146.0
3697,2012-02,116.028,25.89,Roraima,100.0
3698,2012-03,78.56,26.03,Roraima,262.0
3699,2012-04,46.668,26.86,Roraima,177.0
3700,2012-05,30.733,27.15,Roraima,269.0
3701,2012-06,16.931,26.68,Roraima,203.0
3702,2012-07,6.862,26.57,Roraima,163.0
3703,2012-08,0.406,26.81,Roraima,254.0
3704,2012-09,0.535,27.41,Roraima,112.0
3705,2012-10,2.275,27.88,Roraima,62.0
3706,2012-11,3.372,28.08,Roraima,67.0
3707,2012-12,8.288,28.27,Roraima,51.0
3708,2013-01,43.228,27.81,Roraima,51.0
3709,2013-02,65.332,27.83,Roraima,56.0
3710,2013-03,70.897,27.74,Roraima,62.0
3711,2013-04,131.058,26.42,Roraima,63.0
3712,2013-05,80.683,25.84,Roraima,131.0
3713,2013-06,54.544,25.76,Roraima,117.0
3714,2013-07,24.142,26.02,Roraima,108.0
3715,2013-08,3.503,27.27,Roraima,79.0
3716,2013-09,2.331,27.74,Roraima,122.0
3717,2013-10,5.751,27.93,Roraima,84.0
3718,2013-11,23.144,27.48,Roraima,71.0
3719,2013-12,29.25,27.38,Roraima,47.0
3720,2014-01,64.533,26.99,Roraima,89.0
3721,2014-02,99.814,26.15,Roraima,59.0
3762,2001-01,131.244,22.14,SantaCatarina,63.5
3763,2001-02,104.395,23.09,SantaCatarina,63.5
3764,2001-03,204.394,21.7,SantaCatarina,1025.0
3765,2001-04,28.811,22.05,SantaCatarina,1301.0
3766,2001-05,17.228,21.7,SantaCatarina,474.0
3767,2001-06,0.485,20.42,SantaCatarina,142.0
3768,2001-07,0.833,20.66,SantaCatarina,42.0
3769,2001-08,6.994,20.74,SantaCatarina,7.0
3770,2001-09,39.275,23.07,SantaCatarina,11.0
3771,2001-10,149.216,22.23,SantaCatarina,23.0
3772,2001-11,285.97,21.9,SantaCatarina,16.0
3773,2001-12,203.577,22.0,SantaCatarina,15.0
3774,2002-01,280.332,21.85,SantaCatarina,179.0
3775,2002-02,245.794,21.88,SantaCatarina,828.0
3776,2002-03,173.425,22.39,SantaCatarina,2782.0
3777,2002-04,21.087,22.26,SantaCatarina,3166.0
3778,2002-05,10.113,21.72,SantaCatarina,2195.0
3779,2002-06,0.183,20.16,SantaCatarina,859.0
3780,2002-07,2.02,21.24,SantaCatarina,154.0
3781,2002-08,0.585,22.32,SantaCatarina,37.0
3782,2002-09,43.56,23.07,SantaCatarina,24.0
3783,2002-10,30.19,26.22,SantaCatarina,11.0
3784,2002-11,170.772,23.09,SantaCatarina,10.0
3785,2002-12,282.934,22.95,SantaCatarina,19.0
3786,2003-01,227.549,22.3,SantaCatarina,81.0
3787,2003-02,101.506,22.6,SantaCatarina,198.0
3788,2003-03,226.085,21.86,SantaCatarina,272.0
3789,2003-04,64.721,21.85,SantaCatarina,255.0
3790,2003-05,31.444,20.58,SantaCatarina,213.0
3791,2003-06,0.264,19.83,SantaCatarina,88.0
3792,2003-07,0.08,19.19,SantaCatarina,50.0
3793,2003-08,26.716,21.64,SantaCatarina,18.0
3794,2003-09,21.69,23.35,SantaCatarina,2.0
3795,2003-10,52.368,23.41,SantaCatarina,4.0
3796,2003-11,149.267,22.66,SantaCatarina,3.0
3797,2003-12,145.656,23.63,SantaCatarina,5.0
3798,2004-01,442.167,21.47,SantaCatarina,28.0
3799,2004-02,334.208,21.08,SantaCatarina,10.0
3800,2004-03,212.217,21.42,SantaCatarina,36.0
3801,2004-04,138.243,21.2,SantaCatarina,36.0
3802,2004-05,5.384,21.34,SantaCatarina,21.0
3803,2004-06,0.628,19.52,SantaCatarina,9.0
3804,2004-07,2.096,19.07,SantaCatarina,5.0
3805,2004-08,0.209,21.37,SantaCatarina,2.0
3806,2004-09,0.102,24.44,SantaCatarina,1.0
3807,2004-10,91.001,24.55,SantaCatarina,5.0
3808,2004-11,91.092,23.19,SantaCatarina,1.0
3809,2004-12,194.856,22.39,SantaCatarina,7.0
3810,2005-01,244.08,22.23,SantaCatarina,9.0
3811,2005-02,152.432,22.51,SantaCatarina,21.0
3812,2005-03,257.548,21.93,SantaCatarina,28.0
3813,2005-04,41.229,22.29,SantaCatarina,49.0
3814,2005-05,11.925,20.65,SantaCatarina,64.0
3815,2005-06,1.349,19.96,SantaCatarina,93.0
3816,2005-07,1.027,19.41,SantaCatarina,63.0
3817,2005-08,1.759,21.86,SantaCatarina,27.0
3818,2005-09,30.37,24.41,SantaCatarina,15.0
3819,2005-10,38.29,25.98,SantaCatarina,16.0
3820,2005-11,338.171,21.94,SantaCatarina,13.0
3821,2005-12,345.458,21.11,SantaCatarina,8.0
3822,2006-01,138.822,22.58,SantaCatarina,23.0
3823,2006-02,184.483,22.65,SantaCatarina,95.0
3824,2006-03,302.161,21.65,SantaCatarina,1242.0
3825,2006-04,126.04,21.06,SantaCatarina,1888.0
3826,2006-05,8.798,20.5,SantaCatarina,795.0
3827,2006-06,0.777,19.24,SantaCatarina,74.0
3828,2006-07,2.518,19.61,SantaCatarina,29.0
3829,2006-08,7.469,22.28,SantaCatarina,17.0
3830,2006-09,60.451,22.92,SantaCatarina,10.0
3831,2006-10,283.142,21.37,SantaCatarina,30.0
3832,2006-11,256.449,21.58,SantaCatarina,20.0
3833,2006-12,272.292,22.23,SantaCatarina,24.0
3834,2007-01,200.075,22.61,SantaCatarina,150.0
3835,2007-02,238.797,21.34,SantaCatarina,307.0
3836,2007-03,38.803,22.61,SantaCatarina,663.0
3837,2007-04,44.714,22.37,SantaCatarina,634.0
3838,2007-05,4.027,21.61,SantaCatarina,318.0
3839,2007-06,1.115,20.26,SantaCatarina,86.0
3840,2007-07,1.257,21.01,SantaCatarina,40.0
3841,2007-08,0.025,20.82,SantaCatarina,28.0
3842,2007-09,0.038,24.09,SantaCatarina,25.0
3843,2007-10,25.252,25.5,SantaCatarina,34.0
3844,2007-11,139.384,23.78,SantaCatarina,27.0
3845,2007-12,230.435,22.15,SantaCatarina,42.0
3846,2008-01,213.426,22.17,SantaCatarina,42.0
3847,2008-02,226.742,21.93,SantaCatarina,97.0
3848,2008-03,228.539,21.26,SantaCatarina,345.0
3849,2008-04,114.644,21.67,SantaCatarina,885.0
3850,2008-05,1.506,20.61,SantaCatarina,416.0
3851,2008-06,0.487,19.89,SantaCatarina,112.0
3852,2008-07,0.19,19.21,SantaCatarina,27.0
3853,2008-08,1.239,21.95,SantaCatarina,20.0
3854,2008-09,44.732,24.1,SantaCatarina,30.0
3855,2008-10,16.525,25.59,SantaCatarina,44.0
3856,2008-11,197.332,22.81,SantaCatarina,29.0
3857,2008-12,301.622,21.27,SantaCatarina,22.0
3858,2009-01,212.256,22.39,SantaCatarina,81.0
3859,2009-02,157.574,22.5,SantaCatarina,128.0
3860,2009-03,179.743,22.72,SantaCatarina,265.0
3861,2009-04,161.425,21.01,SantaCatarina,262.0
3862,2009-05,31.306,20.24,SantaCatarina,131.0
3863,2009-06,5.955,19.89,SantaCatarina,64.0
3864,2009-07,0.65,21.01,SantaCatarina,40.0
3865,2009-08,32.46,21.45,SantaCatarina,21.0
3866,2009-09,69.264,23.38,SantaCatarina,15.0
3867,2009-10,230.214,22.71,SantaCatarina,11.0
3868,2009-11,132.69,22.95,SantaCatarina,94.0
3869,2009-12,289.035,21.83,SantaCatarina,187.0
3870,2010-01,165.232,22.63,SantaCatarina,575.0
3871,2010-02,115.172,23.36,SantaCatarina,1978.0
3872,2010-03,164.029,22.61,SantaCatarina,5532.0
3873,2010-04,89.414,21.75,SantaCatarina,1566.0
3874,2010-05,9.223,22.22,SantaCatarina,536.0
3875,2010-06,1.634,20.27,SantaCatarina,159.0
3876,2010-07,0.223,20.47,SantaCatarina,63.0
3877,2010-08,0.027,21.35,SantaCatarina,35.0
3878,2010-09,8.945,24.53,SantaCatarina,38.0
3879,2010-10,171.54,23.92,SantaCatarina,26.0
3880,2010-11,245.442,21.74,SantaCatarina,26.0
3881,2010-12,276.138,22.31,SantaCatarina,105.0
3882,2011-01,183.458,21.85,SantaCatarina,89.0
3883,2011-02,145.293,22.64,SantaCatarina,113.0
3884,2011-03,247.124,21.45,SantaCatarina,290.0
3885,2011-04,47.781,21.56,SantaCatarina,470.0
3886,2011-05,6.005,20.76,SantaCatarina,376.0
3887,2011-06,1.214,20.42,SantaCatarina,117.0
3888,2011-07,0.182,20.4,SantaCatarina,40.0
3889,2011-08,0.027,22.76,SantaCatarina,38.0
3890,2011-09,2.277,24.16,SantaCatarina,45.0
3891,2011-10,232.682,21.42,SantaCatarina,36.0
3892,2011-11,248.709,20.81,SantaCatarina,13.0
3893,2011-12,332.018,21.35,SantaCatarina,6.0
3894,2012-01,222.243,21.38,SantaCatarina,122.0
3895,2012-02,129.432,21.74,SantaCatarina,180.0
3896,2012-03,166.823,22.35,SantaCatarina,351.0
3897,2012-04,45.81,22.66,SantaCatarina,319.0
3898,2012-05,32.903,20.27,SantaCatarina,339.0
3899,2012-06,4.161,21.01,SantaCatarina,160.0
3900,2012-07,0.09,20.52,SantaCatarina,67.0
3901,2012-08,0.631,20.3,SantaCatarina,38.0
3902,2012-09,10.662,24.28,SantaCatarina,31.0
3903,2012-10,43.275,24.87,SantaCatarina,25.0
3904,2012-11,349.861,21.75,SantaCatarina,21.0
3905,2012-12,109.936,23.64,SantaCatarina,19.0
3906,2013-01,358.906,21.74,SantaCatarina,225.0
3907,2013-02,107.764,23.08,SantaCatarina,949.0
3908,2013-03,205.065,22.66,SantaCatarina,4576.0
3909,2013-04,110.572,21.16,SantaCatarina,4764.0
3910,2013-05,15.031,21.21,SantaCatarina,784.0
3911,2013-06,28.651,20.37,SantaCatarina,300.0
3912,2013-07,0.545,20.61,SantaCatarina,95.0
3913,2013-08,0.304,21.73,SantaCatarina,39.0
3914,2013-09,15.275,23.59,SantaCatarina,49.0
3915,2013-10,121.775,22.79,SantaCatarina,26.0
3916,2013-11,212.326,22.45,SantaCatarina,20.0
3917,2013-12,327.849,21.9,SantaCatarina,32.0
3918,2014-01,150.713,22.62,SantaCatarina,125.0
3919,2014-02,127.623,22.3,SantaCatarina,206.0
3960,2001-01,60.469,24.58,SaoPaulo,1185.5
3961,2001-02,46.793,25.81,SaoPaulo,1185.5
3962,2001-03,93.11,24.72,SaoPaulo,9142.0
